# source, target, count, etype
1038,1557,3,ad
1038,1261,4,ad
1038,1094,22,ad
1038,1699,2,ad
1038,1755,3,ad
1038,1335,1,ad
1038,500,1,ad
1038,1750,1,ad
1038,1696,1,ad
1038,1135,2,ad
1038,1216,20,ad
1038,2005,2,ad
1038,1027,7,ad
1038,1063,1,ad
1038,2905,7,ad
1038,1779,4,ad
1038,1730,1,ad
1038,1170,1,ad
1038,1433,1,ad
1038,2230,9,ad
1038,1238,3,ad
1038,1345,2,ad
1038,1181,1,ad
1038,1769,1,ad
1038,1663,1,ad
1038,2237,10,ad
1038,843,3,ad
1038,499,2,ad
1038,1781,1,ad
1038,1130,11,ad
1038,2384,1,ad
1038,1579,17,ad
1038,887,2,ad
1038,1289,3,ad
1038,367,1,ad
1038,691,1,ad
1038,948,1,ad
1038,885,4,ad
1038,2879,1,ad
1038,1672,1,ad
1038,2436,5,ad
1038,1162,2,ad
1038,1356,6,ad
1038,1114,3,ad
1038,369,1,ad
1038,1236,1,ad
1038,1565,5,ad
1038,1612,1,ad
1038,1421,1,ad
1039,524,2,da
1039,499,1,da
1039,825,2,da
1039,500,1,da
1039,979,1,da
1039,795,2,da
1039,983,1,da
1039,196,2,dd
1039,563,3,dd
1039,1524,1,dd
1039,113,1,dd
1039,2446,1,dd
1039,976,1,dd
1039,564,2,dd
1039,1696,1,dd
1039,2799,1,dd
1039,2195,1,dd
1039,2926,1,dd
1039,965,1,dd
1039,264,9,aa
1039,265,6,aa
1039,2184,1,aa
1039,268,1,aa
1039,266,1,aa
1039,1391,2,aa
1039,664,1,aa
1039,1019,2,aa
1039,1205,1,aa
1039,725,1,aa
1039,1079,1,aa
1039,808,4,aa
1039,2212,3,aa
1039,1390,5,aa
1039,943,1,aa
1039,835,1,aa
1039,991,1,aa
1039,1254,2,aa
1039,817,1,aa
1039,2710,5,aa
1039,2729,5,aa
1039,739,4,aa
1039,1363,1,aa
1039,829,3,aa
1039,1022,1,aa
1039,994,1,aa
1039,511,2,aa
1039,528,2,aa
1039,2732,6,aa
1039,2700,1,aa
1039,1078,2,aa
1039,2348,2,aa
1039,2692,1,aa
1039,2811,1,aa
1039,2393,1,aa
1039,2197,1,aa
1039,264,5,ad
1039,265,2,ad
1039,1407,2,ad
1039,1080,1,ad
1039,1364,1,ad
1039,266,2,ad
1039,2277,1,ad
1039,994,2,ad
1039,268,4,ad
1039,267,2,ad
1039,793,2,ad
1039,2690,2,ad
1039,1269,1,ad
1039,1776,1,ad
1039,992,1,ad
1039,1288,2,ad
1039,645,3,ad
1039,2061,5,ad
1039,795,3,ad
1039,1078,2,ad
1039,1673,1,ad
1039,1303,2,ad
1039,740,1,ad
1039,1111,4,ad
1039,990,1,ad
1039,166,1,ad
1039,1286,8,ad
1039,1017,4,ad
1039,1287,3,ad
1039,1109,1,ad
1039,1254,1,ad
1039,1790,1,ad
1039,766,1,ad
1039,167,2,ad
1039,1786,2,ad
1039,2074,7,ad
1039,593,1,ad
1039,1797,3,ad
1039,2743,1,ad
1039,1087,6,ad
1039,2143,5,ad
1039,837,1,ad
1039,1868,1,ad
1039,1844,1,ad
1039,2820,2,ad
1040,87,3,aa
1040,129,4,aa
1040,976,4,aa
1040,2006,3,aa
1040,1105,1,aa
1040,183,1,aa
1040,453,3,aa
1040,834,2,aa
1040,529,2,aa
1040,839,1,aa
1040,795,1,aa
1040,978,2,aa
1040,2410,1,aa
1040,599,3,aa
1040,825,4,aa
1040,1400,1,aa
1040,1040,2,aa
1040,539,1,aa
1040,1029,17,aa
1040,810,5,aa
1040,1162,2,aa
1040,996,1,aa
1040,1066,3,aa
1040,2073,16,aa
1040,548,1,aa
1040,841,3,aa
1040,826,4,aa
1040,1161,8,aa
1040,1166,1,aa
1040,2521,2,aa
1040,1165,2,aa
1040,499,1,aa
1040,1172,5,aa
1040,1170,1,aa
1040,2336,1,aa
1040,1163,1,ad
1040,350,5,ad
1040,2834,1,ad
1040,2537,1,ad
1040,217,1,ad
1040,497,2,ad
1040,84,1,ad
1040,1791,1,ad
1040,1821,1,ad
1040,1631,1,ad
1040,1542,1,ad
1040,2860,4,ad
1040,850,1,ad
1040,501,36,ad
1040,2215,5,ad
1040,1430,3,ad
1040,504,9,ad
1040,248,1,ad
1040,524,6,ad
1040,371,1,ad
1040,109,4,ad
1040,1261,2,ad
1040,1094,1,ad
1040,454,1,ad
1040,1699,1,ad
1040,2894,1,ad
1040,1755,19,ad
1040,1826,1,ad
1040,1335,1,ad
1040,1750,1,ad
1040,1696,16,ad
1040,1779,2,ad
1040,1170,1,ad
1040,796,1,ad
1040,825,2,ad
1040,2695,5,ad
1040,511,13,ad
1040,983,15,ad
1040,215,8,ad
1040,2241,1,ad
1040,2237,12,ad
1040,843,3,ad
1040,503,2,ad
1040,1105,1,ad
1040,1162,3,ad
1040,2604,2,ad
1040,976,3,ad
1040,463,16,ad
1041,62,1,da
1041,270,1,dd
1041,436,2,aa
1041,1042,4,aa
1041,2260,1,aa
1041,1874,1,ad
1041,857,2,ad
1041,2304,6,ad
1042,436,2,aa
1042,858,1,aa
1042,351,1,ad
1042,1047,3,ad
1042,857,1,ad
1042,2304,3,ad
1043,1489,3,aa
1043,1413,1,aa
1043,1039,2,aa
1043,1491,2,aa
1043,664,1,aa
1043,1390,2,aa
1043,1138,3,aa
1043,1363,1,aa
1043,2320,2,aa
1043,2350,1,aa
1043,1494,1,aa
1043,528,1,aa
1043,1222,7,aa
1043,1504,5,aa
1043,1221,3,aa
1043,1152,12,aa
1043,1043,2,aa
1043,1392,1,aa
1043,1492,3,aa
1043,1490,1,aa
1043,1211,3,aa
1043,1505,11,aa
1043,2822,3,aa
1043,1153,15,aa
1043,1496,13,aa
1043,2445,2,aa
1043,1734,1,aa
1043,90,8,ad
1043,1244,1,ad
1043,1756,8,ad
1043,87,12,ad
1043,1138,8,ad
1043,1140,2,ad
1043,2240,3,ad
1043,2387,2,ad
1043,1496,4,ad
1043,218,1,ad
1043,1491,1,ad
1043,1505,1,ad
1043,1150,4,ad
1043,1846,5,ad
1043,1848,2,ad
1043,148,1,ad
1043,802,1,ad
1043,1111,2,ad
1043,1016,1,ad
1043,1070,1,ad
1043,129,9,ad
1043,768,1,ad
1043,93,4,ad
1043,1286,1,ad
1043,2835,7,ad
1043,521,1,ad
1043,2446,3,ad
1043,2222,1,ad
1043,1346,1,ad
1043,1192,4,ad
1043,905,1,ad
1043,1428,1,ad
1043,1648,2,ad
1043,1489,5,ad
1043,152,4,ad
1043,1153,6,ad
1043,1844,8,ad
1043,2525,4,ad
1043,1734,3,ad
1043,1757,2,ad
1043,2859,1,ad
1043,1649,10,ad
1043,2302,1,ad
1043,2827,2,ad
1043,1152,6,ad
1043,2299,1,ad
1043,1226,1,ad
1043,2820,3,ad
1043,1493,1,ad
1043,1452,1,ad
1043,1329,6,ad
1043,1143,5,ad
1044,2710,1,aa
1044,2340,3,aa
1044,1545,1,aa
1044,2691,1,aa
1044,590,1,aa
1044,2732,1,aa
1044,2700,4,aa
1044,1078,2,aa
1044,1392,1,aa
1044,2348,2,aa
1044,1315,5,aa
1044,1524,2,aa
1044,1146,1,aa
1044,2820,2,aa
1044,982,1,aa
1044,2811,5,aa
1044,2393,2,aa
1044,1209,4,aa
1044,2950,1,aa
1044,1871,2,aa
1044,196,3,ad
1044,1536,1,ad
1044,1140,1,ad
1044,1846,3,ad
1044,145,5,ad
1044,161,1,ad
1044,564,3,ad
1044,1111,3,ad
1044,1987,1,ad
1044,1016,2,ad
1044,694,17,ad
1044,2445,1,ad
1044,626,2,ad
1044,2799,1,ad
1044,563,5,ad
1044,1524,7,ad
1044,521,11,ad
1044,868,1,ad
1044,714,3,ad
1044,982,3,ad
1044,2820,1,ad
1045,1083,1,aa
1045,766,1,aa
1045,768,2,aa
1045,793,1,aa
1045,1393,1,aa
1045,1603,1,aa
1045,829,1,aa
1045,511,1,aa
1045,1934,9,aa
1045,1505,1,aa
1045,2950,1,aa
1045,1244,1,ad
1045,1221,2,ad
1045,87,3,ad
1045,1491,2,ad
1045,1391,7,ad
1045,145,1,ad
1045,1303,1,ad
1045,933,5,ad
1045,148,2,ad
1045,767,3,ad
1045,802,1,ad
1045,1222,4,ad
1045,1390,1,ad
1045,1070,2,ad
1045,803,2,ad
1045,806,1,ad
1045,2340,1,ad
1045,2384,1,ad
1045,2436,1,ad
1045,1509,6,ad
1045,143,1,ad
1045,1046,1,ad
1045,1785,1,ad
1045,1428,2,ad
1045,149,5,ad
1045,1710,5,ad
1045,1829,1,ad
1045,1500,3,ad
1045,152,1,ad
1045,1209,1,ad
1046,2455,2,aa
1046,1346,3,aa
1046,804,1,aa
1046,1672,1,aa
1046,1046,2,aa
1046,802,2,aa
1046,2933,1,aa
1046,765,3,ad
1046,2725,4,ad
1046,1863,7,ad
1046,2693,1,ad
1046,1012,5,ad
1046,2871,11,ad
1046,2388,3,ad
1046,1504,1,ad
1046,87,2,ad
1046,1491,13,ad
1046,161,1,ad
1046,2754,7,ad
1046,802,4,ad
1046,1222,9,ad
1046,803,9,ad
1046,2340,1,ad
1046,981,1,ad
1046,204,2,ad
1046,401,1,ad
1046,143,2,ad
1046,717,1,ad
1046,134,3,ad
1046,2339,1,ad
1046,1348,2,ad
1046,1785,2,ad
1046,1877,6,ad
1046,1865,2,ad
1046,1792,1,ad
1046,415,3,ad
1046,1829,3,ad
1046,1416,1,ad
1046,2129,1,ad
1046,1650,3,ad
1047,440,2,da
1047,55,1,da
1047,65,1,da
1047,178,1,dd
1047,61,1,dd
1047,432,3,dd
1047,1285,1,dd
1047,2323,1,dd
1047,2201,1,dd
1047,356,1,dd
1047,360,1,dd
1047,65,5,dd
1047,53,1,dd
1047,1631,1,dd
1047,1703,1,dd
1047,1982,1,dd
1047,50,1,dd
1047,2239,1,dd
1047,508,2,dd
1047,434,2,dd
1047,447,1,dd
1047,2042,1,aa
1047,354,4,aa
1047,2124,1,aa
1047,855,1,aa
1047,85,1,aa
1047,1506,1,aa
1047,439,1,aa
1047,2940,1,aa
1047,1611,1,aa
1047,438,1,aa
1047,10,1,aa
1047,1630,1,aa
1047,1706,1,aa
1047,1100,2,aa
1047,1583,1,aa
1047,823,1,aa
1047,1265,1,aa
1047,9,3,ad
1047,952,3,ad
1047,1803,1,ad
1047,2324,2,ad
1047,103,1,ad
1047,414,1,ad
1047,2323,6,ad
1047,1293,1,ad
1047,672,1,ad
1047,939,1,ad
1047,349,1,ad
1047,1971,1,ad
1047,446,2,ad
1047,2522,2,ad
1047,1693,1,ad
1047,2307,1,ad
1047,1772,1,ad
1047,2303,6,ad
1047,375,3,ad
1047,2867,4,ad
1047,2335,1,ad
1047,2754,1,ad
1047,833,2,ad
1047,346,3,ad
1047,440,3,ad
1047,2937,4,ad
1047,854,2,ad
1047,433,3,ad
1047,2318,2,ad
1047,1508,7,ad
1047,1260,1,ad
1047,1320,1,ad
1047,357,9,ad
1047,1480,1,ad
1047,874,1,ad
1047,2800,1,ad
1047,871,1,ad
1048,1035,1,da
1048,1049,1,da
1048,1050,1,da
1048,743,1,da
1048,824,2,da
1048,1051,1,da
1048,2297,2,dd
1048,705,4,dd
1048,519,1,dd
1048,2950,4,dd
1048,1805,4,dd
1048,2437,1,dd
1048,939,1,dd
1048,2459,1,dd
1048,2129,2,dd
1048,2161,1,dd
1048,2283,1,dd
1048,949,1,dd
1048,60,2,dd
1048,824,3,dd
1048,173,6,dd
1048,344,3,dd
1048,1841,1,dd
1048,2797,3,dd
1048,2912,1,dd
1048,2308,2,dd
1048,873,1,dd
1048,2722,2,dd
1048,2475,3,dd
1048,798,1,dd
1048,2378,1,dd
1048,2133,1,dd
1048,1146,1,dd
1048,2902,1,dd
1048,1163,1,aa
1048,1198,1,aa
1048,717,3,aa
1048,1426,1,aa
1048,1321,1,aa
1048,86,1,ad
1048,103,1,ad
1048,698,2,ad
1048,862,10,ad
1048,493,1,ad
1048,1784,1,ad
1048,2739,1,ad
1048,1840,2,ad
1048,896,7,ad
1048,221,5,ad
1048,1197,1,ad
1048,1462,23,ad
1048,89,1,ad
1048,2716,1,ad
1048,2466,12,ad
1048,1239,1,ad
1048,2840,1,ad
1048,1144,6,ad
1048,672,1,ad
1048,230,2,ad
1048,2308,1,ad
1048,1190,2,ad
1048,904,1,ad
1048,1186,2,ad
1048,108,3,ad
1048,224,3,ad
1048,2151,1,ad
1048,1682,4,ad
1048,2772,2,ad
1048,1591,1,ad
1048,1615,1,ad
1048,741,5,ad
1048,903,1,ad
1048,575,4,ad
1048,1378,2,ad
1049,1171,1,da
1049,196,1,dd
1049,2054,1,dd
1049,743,1,dd
1049,2716,1,dd
1049,288,1,dd
1049,95,1,dd
1049,506,1,dd
1049,2289,1,dd
1049,1190,1,dd
1049,1378,1,dd
1049,221,1,aa
1049,1463,2,aa
1049,196,1,aa
1049,676,3,ad
1049,1048,1,ad
1049,1835,1,ad
1049,2081,3,ad
1049,1840,1,ad
1049,219,5,ad
1049,742,5,ad
1049,682,3,ad
1049,1729,1,ad
1049,2308,1,ad
1049,1854,1,ad
1049,2322,2,ad
1049,2476,1,ad
1050,705,5,dd
1050,1685,2,dd
1050,2658,2,dd
1050,1408,1,dd
1050,2133,1,dd
1050,2725,1,dd
1050,2655,1,dd
1050,1352,1,dd
1050,9,2,aa
1050,1755,1,aa
1050,1643,4,aa
1050,9,1,ad
1050,952,1,ad
1050,1048,1,ad
1050,60,5,ad
1050,765,1,ad
1050,2133,5,ad
1050,2376,1,ad
1050,2123,7,ad
1050,2522,1,ad
1050,1857,2,ad
1050,1675,4,ad
1050,1377,1,ad
1050,981,2,ad
1050,874,1,ad
1050,1088,3,ad
1050,873,3,ad
1050,2759,1,ad
1051,87,1,dd
1051,824,1,aa
1051,1832,2,aa
1051,743,1,aa
1051,768,2,aa
1051,758,1,aa
1051,767,1,aa
1051,1088,1,aa
1051,223,2,aa
1051,1048,6,ad
1051,1834,1,ad
1051,687,2,ad
1051,1800,6,ad
1051,2029,1,ad
1051,2950,1,ad
1051,2283,16,ad
1051,758,1,ad
1051,2475,1,ad
1051,1622,5,ad
1051,2912,1,ad
1051,1504,1,ad
1051,767,1,ad
1051,1070,1,ad
1051,797,6,ad
1051,1521,3,ad
1051,2340,1,ad
1051,143,18,ad
1051,2122,1,ad
1052,668,1,da
1052,785,1,da
1052,787,1,da
1052,1053,1,da
1052,667,6,dd
1052,1676,4,dd
1052,1574,1,dd
1052,786,1,dd
1052,1606,1,dd
1052,885,1,dd
1052,641,1,dd
1052,1609,1,dd
1052,1299,2,aa
1052,30,3,aa
1052,572,3,aa
1052,963,1,aa
1052,640,2,aa
1052,1566,3,aa
1052,895,2,aa
1052,1456,1,aa
1052,611,1,aa
1052,2144,4,aa
1052,652,1,aa
1052,759,1,aa
1052,786,1,aa
1052,1130,1,aa
1052,141,2,aa
1052,779,1,aa
1052,973,2,aa
1052,885,5,aa
1052,1054,1,aa
1052,2211,4,aa
1052,887,3,aa
1052,1570,1,aa
1052,1608,2,aa
1052,890,1,aa
1052,1129,1,aa
1052,1131,4,aa
1052,1713,3,aa
1052,820,4,aa
1052,1674,1,aa
1052,1406,1,aa
1052,645,2,aa
1052,1345,2,aa
1052,1308,3,aa
1052,1477,1,aa
1052,947,5,aa
1052,782,1,aa
1052,1181,1,aa
1052,612,1,aa
1052,1479,1,aa
1052,892,1,aa
1052,609,2,aa
1052,948,2,aa
1052,1569,2,aa
1052,1356,4,aa
1052,1585,2,aa
1052,1607,2,aa
1052,1581,3,aa
1052,1525,1,aa
1052,1691,2,aa
1052,1713,1,ad
1052,668,3,ad
1052,886,8,ad
1052,1244,1,ad
1052,647,2,ad
1052,884,5,ad
1052,601,2,ad
1052,30,1,ad
1052,603,3,ad
1052,604,1,ad
1052,665,6,ad
1052,634,6,ad
1052,163,3,ad
1052,894,5,ad
1052,967,1,ad
1052,1422,8,ad
1053,668,3,da
1053,667,8,dd
1053,1676,1,dd
1053,637,1,dd
1053,771,1,dd
1053,1181,2,dd
1053,1406,1,dd
1053,1299,2,aa
1053,2444,1,aa
1053,144,4,aa
1053,653,5,aa
1053,30,3,aa
1053,572,4,aa
1053,963,3,aa
1053,640,4,aa
1053,1714,1,aa
1053,895,6,aa
1053,1456,1,aa
1053,611,3,aa
1053,1250,6,aa
1053,603,2,aa
1053,604,1,aa
1053,771,2,aa
1053,821,2,aa
1053,650,4,aa
1053,638,3,aa
1053,663,6,aa
1053,906,9,aa
1053,652,2,aa
1053,643,2,aa
1053,759,6,aa
1053,1074,9,aa
1053,786,4,aa
1053,1518,2,aa
1053,1130,2,aa
1053,783,5,aa
1053,141,1,aa
1053,775,2,aa
1053,1344,2,aa
1053,779,4,aa
1053,889,4,aa
1053,641,1,aa
1053,973,3,aa
1053,885,1,aa
1053,1122,7,aa
1053,886,3,aa
1053,887,2,aa
1053,666,4,aa
1053,639,2,aa
1053,1394,1,aa
1053,890,1,aa
1053,1579,2,aa
1053,1129,1,aa
1053,1131,4,aa
1053,1713,4,aa
1053,1573,1,aa
1053,1128,2,aa
1053,1406,2,aa
1053,645,4,aa
1053,1126,2,aa
1053,612,3,aa
1053,1584,1,aa
1053,637,2,aa
1053,948,1,aa
1053,133,2,aa
1053,1609,3,aa
1053,1356,1,aa
1053,1565,2,aa
1053,1525,1,aa
1053,1061,2,aa
1053,644,1,aa
1053,2325,1,aa
1053,692,6,ad
1053,1712,3,ad
1053,1068,2,ad
1053,2805,1,ad
1053,130,1,ad
1053,154,3,ad
1053,668,6,ad
1053,251,1,ad
1053,886,9,ad
1053,1562,3,ad
1053,791,4,ad
1053,730,8,ad
1053,1244,1,ad
1053,257,3,ad
1053,142,2,ad
1053,664,35,ad
1053,1070,1,ad
1053,647,1,ad
1053,884,5,ad
1053,601,7,ad
1053,557,5,ad
1053,1081,8,ad
1053,975,3,ad
1053,157,16,ad
1053,603,8,ad
1053,604,8,ad
1053,665,2,ad
1053,634,11,ad
1053,163,4,ad
1053,1676,1,ad
1053,894,13,ad
1053,597,1,ad
1053,1082,8,ad
1053,1422,24,ad
1054,668,5,da
1054,777,1,da
1054,667,9,dd
1054,1676,7,dd
1054,1691,1,dd
1054,775,1,dd
1054,637,1,dd
1054,2211,1,dd
1054,1479,1,dd
1054,1053,1,dd
1054,1299,5,aa
1054,653,1,aa
1054,30,2,aa
1054,572,4,aa
1054,2528,1,aa
1054,640,4,aa
1054,895,1,aa
1054,611,1,aa
1054,1250,2,aa
1054,647,1,aa
1054,771,2,aa
1054,821,1,aa
1054,650,1,aa
1054,663,1,aa
1054,643,1,aa
1054,759,1,aa
1054,1074,2,aa
1054,786,2,aa
1054,1130,1,aa
1054,775,3,aa
1054,779,2,aa
1054,641,2,aa
1054,885,1,aa
1054,1122,5,aa
1054,887,2,aa
1054,1053,2,aa
1054,639,1,aa
1054,1608,1,aa
1054,788,1,aa
1054,890,2,aa
1054,1129,5,aa
1054,1084,1,aa
1054,1131,3,aa
1054,1713,1,aa
1054,1085,1,aa
1054,820,2,aa
1054,1574,1,aa
1054,1128,1,aa
1054,1126,2,aa
1054,947,1,aa
1054,612,2,aa
1054,1584,2,aa
1054,1612,1,aa
1054,637,1,aa
1054,609,3,aa
1054,948,3,aa
1054,1609,1,aa
1054,1356,2,aa
1054,1565,3,aa
1054,1581,1,aa
1054,1691,1,aa
1054,692,3,ad
1054,1068,2,ad
1054,154,1,ad
1054,668,8,ad
1054,251,1,ad
1054,886,11,ad
1054,1562,3,ad
1054,791,1,ad
1054,257,1,ad
1054,142,3,ad
1054,664,7,ad
1054,767,1,ad
1054,601,3,ad
1054,557,1,ad
1054,975,3,ad
1054,157,3,ad
1054,603,5,ad
1054,604,3,ad
1054,665,3,ad
1054,634,5,ad
1054,163,3,ad
1054,1676,1,ad
1054,894,6,ad
1054,1422,14,ad
1055,252,2,da
1055,375,1,da
1055,670,1,da
1055,1056,1,da
1055,254,8,da
1055,969,1,da
1055,240,1,da
1055,145,1,da
1055,1057,2,da
1055,792,1,da
1055,1058,1,da
1055,2060,1,dd
1055,107,2,dd
1055,751,1,dd
1055,700,4,dd
1055,252,1,dd
1055,2144,1,dd
1055,1197,1,dd
1055,104,1,dd
1055,963,1,dd
1055,105,1,dd
1055,1299,1,dd
1055,1395,1,dd
1055,1536,1,dd
1055,1058,2,dd
1055,168,1,dd
1055,341,1,dd
1055,2292,3,dd
1055,697,3,dd
1055,1312,1,dd
1055,155,1,dd
1055,595,1,dd
1055,1974,1,dd
1055,743,1,aa
1055,972,1,aa
1055,251,4,aa
1055,1897,1,aa
1055,208,7,aa
1055,744,6,aa
1055,1428,1,aa
1055,1188,1,aa
1055,2543,1,aa
1055,2655,1,aa
1055,254,11,ad
1055,595,1,ad
1055,1536,10,ad
1055,2716,1,ad
1055,1849,5,ad
1055,672,1,ad
1055,230,6,ad
1055,252,7,ad
1055,588,2,ad
1055,261,3,ad
1055,2041,3,ad
1055,1381,2,ad
1055,1448,2,ad
1055,1141,1,ad
1055,1214,3,ad
1055,861,3,ad
1055,1856,3,ad
1055,2406,1,ad
1055,1426,2,ad
1055,868,1,ad
1055,2882,1,ad
1055,2309,2,ad
1055,1382,2,ad
1056,1059,1,da
1056,1060,1,da
1056,853,3,dd
1056,139,1,dd
1056,2779,1,dd
1056,1202,1,dd
1056,1512,2,dd
1056,737,2,dd
1056,2120,2,dd
1056,2933,2,dd
1056,2110,1,dd
1056,1361,4,aa
1056,174,4,aa
1056,1202,2,aa
1056,716,2,aa
1056,601,1,aa
1056,147,1,aa
1056,333,1,aa
1056,518,1,aa
1056,519,1,aa
1056,686,1,aa
1056,170,4,aa
1056,698,1,aa
1056,1824,2,aa
1056,594,1,ad
1056,2883,1,ad
1056,676,2,ad
1056,611,6,ad
1056,168,4,ad
1056,1058,4,ad
1056,1694,4,ad
1056,595,4,ad
1056,1197,1,ad
1056,584,3,ad
1056,1597,1,ad
1056,208,3,ad
1056,1849,5,ad
1056,2782,2,ad
1056,680,2,ad
1056,687,1,ad
1056,515,12,ad
1056,1110,6,ad
1056,513,1,ad
1056,648,3,ad
1056,2825,9,ad
1056,205,2,ad
1056,2928,6,ad
1056,118,3,ad
1056,1132,3,ad
1056,770,1,ad
1056,1227,5,ad
1056,2292,8,ad
1056,1034,4,ad
1056,598,2,ad
1056,1212,9,ad
1056,1074,1,ad
1056,2144,6,ad
1056,1045,11,ad
1056,203,1,ad
1056,2433,3,ad
1056,715,1,ad
1056,1299,1,ad
1056,341,4,ad
1056,2646,1,ad
1056,744,3,ad
1057,1470,5,aa
1057,595,5,aa
1057,576,1,aa
1057,969,1,aa
1057,752,1,aa
1057,577,2,aa
1057,584,7,aa
1057,1457,1,aa
1057,923,1,aa
1057,252,6,aa
1057,698,1,aa
1057,263,3,aa
1057,628,2,aa
1057,256,2,aa
1057,254,7,aa
1057,792,1,aa
1057,1180,1,aa
1057,1464,17,ad
1057,1902,3,ad
1057,159,7,ad
1057,252,7,ad
1057,1448,1,ad
1057,2150,4,ad
1057,1867,4,ad
1057,1180,18,ad
1057,256,13,ad
1057,107,2,ad
1057,2023,1,ad
1057,1248,4,ad
1057,1351,5,ad
1057,1534,2,ad
1057,253,4,ad
1057,1395,9,ad
1057,915,2,ad
1057,1246,2,ad
1057,963,10,ad
1057,1299,9,ad
1057,1055,2,ad
1057,1300,2,ad
1057,1975,1,ad
1058,696,9,aa
1058,755,3,aa
1058,424,3,aa
1058,1249,1,aa
1058,753,1,aa
1058,122,1,aa
1058,693,3,aa
1058,557,1,aa
1058,610,2,aa
1058,171,1,aa
1058,1216,2,aa
1058,888,1,aa
1058,563,15,aa
1058,95,1,aa
1058,1058,1,aa
1058,1243,1,aa
1058,560,4,aa
1058,1016,1,aa
1058,145,4,aa
1058,2104,5,aa
1058,371,8,aa
1058,1778,1,aa
1058,521,1,aa
1058,883,1,aa
1058,1015,3,aa
1058,120,18,aa
1058,1339,3,aa
1058,2734,1,aa
1058,1515,1,aa
1058,852,1,aa
1058,697,3,aa
1058,493,2,ad
1058,1605,1,ad
1058,197,13,ad
1058,104,2,ad
1058,2203,1,ad
1058,336,15,ad
1058,2282,1,ad
1058,678,5,ad
1058,458,1,ad
1058,192,8,ad
1058,751,8,ad
1058,107,7,ad
1058,2467,1,ad
1058,2710,1,ad
1058,365,20,ad
1058,560,1,ad
1058,1298,3,ad
1058,1434,2,ad
1058,112,2,ad
1058,700,1,ad
1058,1014,7,ad
1058,1237,2,ad
1058,640,5,ad
1058,576,5,ad
1058,2030,10,ad
1058,203,6,ad
1058,2214,2,ad
1058,341,2,ad
1058,106,3,ad
1058,249,1,ad
1059,804,2,aa
1059,1418,1,aa
1059,998,1,aa
1059,1000,3,aa
1059,1056,6,ad
1059,1491,1,ad
1059,1512,1,ad
1059,1218,2,ad
1059,2340,1,ad
1059,1046,3,ad
1059,1346,1,ad
1059,1877,1,ad
1059,1648,1,ad
1059,517,1,ad
1059,2717,1,ad
1059,2931,1,ad
1059,139,2,ad
1059,2535,10,ad
1059,2779,3,ad
1059,2119,2,ad
1060,873,2,aa
1060,94,1,aa
1060,770,1,aa
1060,1512,5,aa
1060,2283,1,aa
1060,249,7,aa
1060,1061,4,aa
1060,1060,1,aa
1060,1828,2,aa
1060,2110,1,aa
1060,2871,1,aa
1060,1035,4,ad
1060,2133,1,ad
1060,1051,5,ad
1060,223,4,ad
1060,2689,1,ad
1060,763,3,ad
1060,1221,2,ad
1060,1720,1,ad
1060,2871,8,ad
1060,375,1,ad
1060,2388,5,ad
1060,1099,2,ad
1060,1483,1,ad
1060,1439,1,ad
1060,2126,1,ad
1060,802,3,ad
1060,801,1,ad
1060,442,1,ad
1060,1097,2,ad
1060,772,4,ad
1060,1297,2,ad
1060,900,1,ad
1060,1067,1,ad
1060,1512,7,ad
1060,2253,1,ad
1060,1081,1,ad
1060,1602,2,ad
1060,1082,1,ad
1060,717,1,ad
1060,1046,1,ad
1060,968,1,ad
1060,1348,4,ad
1060,2118,2,ad
1060,1877,2,ad
1060,2948,1,ad
1060,415,3,ad
1060,1354,2,ad
1060,2933,5,ad
1060,1986,1,ad
1060,2813,1,ad
1060,2110,4,ad
1061,1062,1,da
1061,1063,2,da
1061,159,3,dd
1061,124,1,dd
1061,2537,1,dd
1061,2193,1,dd
1061,2136,1,dd
1061,2448,1,dd
1061,1830,1,dd
1061,585,1,dd
1061,821,6,aa
1061,650,6,aa
1061,663,10,aa
1061,906,12,aa
1061,643,4,aa
1061,759,1,aa
1061,1344,3,aa
1061,889,1,aa
1061,973,3,aa
1061,666,1,aa
1061,639,1,aa
1061,1579,1,aa
1061,1126,1,aa
1061,1308,1,aa
1061,782,1,aa
1061,612,1,aa
1061,637,1,aa
1061,249,4,aa
1061,730,14,ad
1061,1081,20,ad
1061,667,1,ad
1061,1082,11,ad
1062,467,1,da
1062,1064,1,da
1062,1065,1,da
1062,1305,2,dd
1062,941,1,dd
1062,2107,1,dd
1062,452,2,dd
1062,418,2,dd
1062,2226,1,dd
1062,53,1,dd
1062,440,1,dd
1062,466,1,dd
1062,1503,1,dd
1062,456,1,dd
1062,371,4,dd
1062,548,3,dd
1062,721,1,dd
1062,1156,2,dd
1062,1623,2,dd
1062,1259,6,dd
1062,454,1,dd
1062,823,4,dd
1062,1826,2,dd
1062,1557,1,dd
1062,510,2,dd
1062,357,1,dd
1062,1261,1,dd
1062,719,1,dd
1062,129,2,aa
1062,2181,1,aa
1062,2866,2,aa
1062,1503,6,aa
1062,176,1,aa
1062,2823,1,aa
1062,245,2,aa
1062,1502,1,aa
1062,1261,1,aa
1062,772,2,aa
1062,1262,1,aa
1062,987,1,aa
1062,125,1,aa
1062,1777,2,aa
1062,743,1,ad
1062,2448,1,ad
1062,2752,3,ad
1062,866,2,ad
1062,159,1,ad
1062,1820,5,ad
